,location_id,location_name,parameter,datetimeUtc,latitude,longitude
46,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-20T06:00:00Z,43.40443999978843,-3.841940000374513
47,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-20T07:00:00Z,43.40443999978843,-3.841940000374513
48,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-20T08:00:00Z,43.40443999978843,-3.841940000374513
49,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-20T09:00:00Z,43.40443999978843,-3.841940000374513
50,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-20T10:00:00Z,43.40443999978843,-3.841940000374513
51,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-20T11:00:00Z,43.40443999978843,-3.841940000374513
52,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-20T12:00:00Z,43.40443999978843,-3.841940000374513
53,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-20T13:00:00Z,43.40443999978843,-3.841940000374513
54,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-20T14:00:00Z,43.40443999978843,-3.841940000374513
55,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-20T15:00:00Z,43.40443999978843,-3.841940000374513
56,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-20T16:00:00Z,43.40443999978843,-3.841940000374513
57,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-20T17:00:00Z,43.40443999978843,-3.841940000374513
58,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-20T18:00:00Z,43.40443999978843,-3.841940000374513
59,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-20T19:00:00Z,43.40443999978843,-3.841940000374513
60,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-20T20:00:00Z,43.40443999978843,-3.841940000374513
61,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-20T21:00:00Z,43.40443999978843,-3.841940000374513
62,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-20T22:00:00Z,43.40443999978843,-3.841940000374513
63,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-20T23:00:00Z,43.40443999978843,-3.841940000374513
64,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T00:00:00Z,43.40443999978843,-3.841940000374513
65,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T01:00:00Z,43.40443999978843,-3.841940000374513
66,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T02:00:00Z,43.40443999978843,-3.841940000374513
67,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T03:00:00Z,43.40443999978843,-3.841940000374513
68,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T04:00:00Z,43.40443999978843,-3.841940000374513
69,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T05:00:00Z,43.40443999978843,-3.841940000374513
70,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T06:00:00Z,43.40443999978843,-3.841940000374513
71,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T07:00:00Z,43.40443999978843,-3.841940000374513
72,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T08:00:00Z,43.40443999978843,-3.841940000374513
73,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T09:00:00Z,43.40443999978843,-3.841940000374513
74,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T10:00:00Z,43.40443999978843,-3.841940000374513
75,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T11:00:00Z,43.40443999978843,-3.841940000374513
76,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T12:00:00Z,43.40443999978843,-3.841940000374513
77,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T13:00:00Z,43.40443999978843,-3.841940000374513
78,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T14:00:00Z,43.40443999978843,-3.841940000374513
79,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T15:00:00Z,43.40443999978843,-3.841940000374513
80,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T16:00:00Z,43.40443999978843,-3.841940000374513
81,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T17:00:00Z,43.40443999978843,-3.841940000374513
82,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T18:00:00Z,43.40443999978843,-3.841940000374513
83,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T19:00:00Z,43.40443999978843,-3.841940000374513
84,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T20:00:00Z,43.40443999978843,-3.841940000374513
85,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T21:00:00Z,43.40443999978843,-3.841940000374513
86,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T22:00:00Z,43.40443999978843,-3.841940000374513
87,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-21T23:00:00Z,43.40443999978843,-3.841940000374513
88,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-22T00:00:00Z,43.40443999978843,-3.841940000374513
89,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T01:00:00Z,43.40443999978843,-3.841940000374513
90,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T02:00:00Z,43.40443999978843,-3.841940000374513
91,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T03:00:00Z,43.40443999978843,-3.841940000374513
92,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T04:00:00Z,43.40443999978843,-3.841940000374513
93,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T05:00:00Z,43.40443999978843,-3.841940000374513
94,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T06:00:00Z,43.40443999978843,-3.841940000374513
95,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-23T07:00:00Z,43.40443999978843,-3.841940000374513
